borough,communitydistrict,waste type,month,year,quantity
Manhattan,1,xmastree,12,2017,0.0
Manhattan,2,xmastree,12,2017,0.0
Manhattan,3,xmastree,12,2017,0.0
Manhattan,4,xmastree,12,2017,0.0
Manhattan,5,xmastree,12,2017,0.0
Manhattan,6,xmastree,12,2017,0.0
Manhattan,7,xmastree,12,2017,0.0
Manhattan,8,xmastree,12,2017,0.0
Manhattan,9,xmastree,12,2017,0.0
Manhattan,10,xmastree,12,2017,0.0
Manhattan,11,xmastree,12,2017,0.0
Manhattan,12,xmastree,12,2017,0.0
Queens,1,xmastree,12,2017,0.0
Queens,2,xmastree,12,2017,0.0
Queens,3,xmastree,12,2017,0.0
Queens,4,xmastree,12,2017,0.0
Queens,5,xmastree,12,2017,0.0
Queens,6,xmastree,12,2017,0.0
Queens,7,xmastree,12,2017,0.0
Queens,8,xmastree,12,2017,0.0
Queens,9,xmastree,12,2017,0.0
Queens,10,xmastree,12,2017,0.0
Queens,11,xmastree,12,2017,0.0
Queens,12,xmastree,12,2017,0.0
Queens,13,xmastree,12,2017,0.0
Queens,14,xmastree,12,2017,0.0
Staten Island,1,xmastree,12,2017,0.0
Staten Island,2,xmastree,12,2017,0.0
Staten Island,3,xmastree,12,2017,0.0
Bronx,1,xmastree,11,2017,0.0
Bronx,2,xmastree,11,2017,0.0
Bronx,3,xmastree,11,2017,0.0
Bronx,4,xmastree,11,2017,0.0
Bronx,5,xmastree,11,2017,0.0
Bronx,6,xmastree,11,2017,0.0
Bronx,7,xmastree,11,2017,0.0
Bronx,8,xmastree,11,2017,0.0
Bronx,9,xmastree,11,2017,0.0
Bronx,10,xmastree,11,2017,0.0
Bronx,11,xmastree,11,2017,0.0
Bronx,12,xmastree,11,2017,0.0
Brooklyn,1,xmastree,11,2017,0.0
Brooklyn,2,xmastree,11,2017,0.0
Brooklyn,3,xmastree,11,2017,0.0
Brooklyn,4,xmastree,11,2017,0.0
Brooklyn,5,xmastree,11,2017,0.0
Brooklyn,6,xmastree,11,2017,0.0
Brooklyn,7,xmastree,11,2017,0.0
Brooklyn,8,xmastree,11,2017,0.0
Brooklyn,9,xmastree,11,2017,0.0
Brooklyn,10,xmastree,11,2017,0.0
Brooklyn,11,xmastree,11,2017,0.0
Brooklyn,12,xmastree,11,2017,0.0
Brooklyn,13,xmastree,11,2017,0.0
Brooklyn,14,xmastree,11,2017,0.0
Brooklyn,15,xmastree,11,2017,0.0
Brooklyn,16,xmastree,11,2017,0.0
Brooklyn,17,xmastree,11,2017,0.0
Brooklyn,18,xmastree,11,2017,0.0
Manhattan,1,xmastree,11,2017,0.0
Manhattan,2,xmastree,11,2017,0.0
Manhattan,3,xmastree,11,2017,0.0
Manhattan,4,xmastree,11,2017,0.0
Manhattan,5,xmastree,11,2017,0.0
Manhattan,6,xmastree,11,2017,0.0
Manhattan,7,xmastree,11,2017,0.0
Manhattan,8,xmastree,11,2017,0.0
Manhattan,9,xmastree,11,2017,0.0
Manhattan,10,xmastree,11,2017,0.0
Manhattan,11,xmastree,11,2017,0.0
Manhattan,12,xmastree,11,2017,0.0
Queens,1,xmastree,11,2017,0.0
Queens,2,xmastree,11,2017,0.0
Queens,3,xmastree,11,2017,0.0
Queens,4,xmastree,11,2017,0.0
Queens,5,xmastree,11,2017,0.0
Queens,6,xmastree,11,2017,0.0
Queens,7,xmastree,11,2017,0.0
Queens,8,xmastree,11,2017,0.0
Queens,9,xmastree,11,2017,0.0
Queens,10,xmastree,11,2017,0.0
Queens,11,xmastree,11,2017,0.0
Queens,12,xmastree,11,2017,0.0
Queens,13,xmastree,11,2017,0.0
Queens,14,xmastree,11,2017,0.0
Staten Island,1,xmastree,11,2017,0.0
Staten Island,2,xmastree,11,2017,0.0
Staten Island,3,xmastree,11,2017,0.0
Bronx,1,xmastree,10,2017,0.0
Bronx,2,xmastree,10,2017,0.0
Bronx,3,xmastree,10,2017,0.0
Bronx,4,xmastree,10,2017,0.0
Bronx,5,xmastree,10,2017,0.0
Bronx,6,xmastree,10,2017,0.0
Bronx,7,xmastree,10,2017,0.0
Bronx,8,xmastree,10,2017,0.0
Bronx,9,xmastree,10,2017,0.0
Bronx,10,xmastree,10,2017,0.0
Bronx,11,xmastree,10,2017,0.0
Bronx,12,xmastree,10,2017,0.0
Brooklyn,1,xmastree,10,2017,0.0
Brooklyn,2,xmastree,10,2017,0.0
Brooklyn,3,xmastree,10,2017,0.0
Brooklyn,4,xmastree,10,2017,0.0
Brooklyn,5,xmastree,10,2017,0.0
Brooklyn,6,xmastree,10,2017,0.0
Brooklyn,7,xmastree,10,2017,0.0
Brooklyn,8,xmastree,10,2017,0.0
Brooklyn,9,xmastree,10,2017,0.0
Brooklyn,10,xmastree,10,2017,0.0
Brooklyn,11,xmastree,10,2017,0.0
Brooklyn,12,xmastree,10,2017,0.0
Brooklyn,13,xmastree,10,2017,0.0
Brooklyn,14,xmastree,10,2017,0.0
Brooklyn,15,xmastree,10,2017,0.0
Brooklyn,16,xmastree,10,2017,0.0
Brooklyn,17,xmastree,10,2017,0.0
Brooklyn,18,xmastree,10,2017,0.0
Manhattan,1,xmastree,10,2017,0.0
Manhattan,2,xmastree,10,2017,0.0
Manhattan,3,xmastree,10,2017,0.0
Manhattan,4,xmastree,10,2017,0.0
Manhattan,5,xmastree,10,2017,0.0
Manhattan,6,xmastree,10,2017,0.0
Manhattan,7,xmastree,10,2017,0.0
Manhattan,8,xmastree,10,2017,0.0
Manhattan,9,xmastree,10,2017,0.0
Manhattan,10,xmastree,10,2017,0.0
Manhattan,11,xmastree,10,2017,0.0
Manhattan,12,xmastree,10,2017,0.0
Queens,1,xmastree,10,2017,0.0
Queens,2,xmastree,10,2017,0.0
Queens,3,xmastree,10,2017,0.0
Queens,4,xmastree,10,2017,0.0
Queens,5,xmastree,10,2017,0.0
Queens,6,xmastree,10,2017,0.0
Queens,7,xmastree,10,2017,0.0
Queens,8,xmastree,10,2017,0.0
Queens,9,xmastree,10,2017,0.0
Queens,10,xmastree,10,2017,0.0
Queens,11,xmastree,10,2017,0.0
Queens,12,xmastree,10,2017,0.0
Queens,13,xmastree,10,2017,0.0
Queens,14,xmastree,10,2017,0.0
Staten Island,1,xmastree,10,2017,0.0
Staten Island,2,xmastree,10,2017,0.0
Staten Island,3,xmastree,10,2017,0.0
Bronx,1,xmastree,9,2017,0.0
Bronx,2,xmastree,9,2017,0.0
Bronx,3,xmastree,9,2017,0.0
Bronx,4,xmastree,9,2017,0.0
Bronx,5,xmastree,9,2017,0.0
Bronx,6,xmastree,9,2017,0.0
Bronx,7,xmastree,9,2017,0.0
Bronx,8,xmastree,9,2017,0.0
Bronx,9,xmastree,9,2017,0.0
Bronx,10,xmastree,9,2017,0.0
Bronx,11,xmastree,9,2017,0.0
Bronx,12,xmastree,9,2017,0.0
Brooklyn,1,xmastree,9,2017,0.0
Brooklyn,2,xmastree,9,2017,0.0
Brooklyn,3,xmastree,9,2017,0.0
Brooklyn,4,xmastree,9,2017,0.0
Brooklyn,5,xmastree,9,2017,0.0
Brooklyn,6,xmastree,9,2017,0.0
Brooklyn,7,xmastree,9,2017,0.0
Brooklyn,8,xmastree,9,2017,0.0
Brooklyn,9,xmastree,9,2017,0.0
Brooklyn,10,xmastree,9,2017,0.0
Brooklyn,11,xmastree,9,2017,0.0
Brooklyn,12,xmastree,9,2017,0.0
Brooklyn,13,xmastree,9,2017,0.0
Brooklyn,14,xmastree,9,2017,0.0
Brooklyn,15,xmastree,9,2017,0.0
Brooklyn,16,xmastree,9,2017,0.0
Brooklyn,17,xmastree,9,2017,0.0
Brooklyn,18,xmastree,9,2017,0.0
Manhattan,1,xmastree,9,2017,0.0
Manhattan,2,xmastree,9,2017,0.0
Manhattan,3,xmastree,9,2017,0.0
Manhattan,4,xmastree,9,2017,0.0
Manhattan,5,xmastree,9,2017,0.0
Manhattan,6,xmastree,9,2017,0.0
Manhattan,7,xmastree,9,2017,0.0
Manhattan,8,xmastree,9,2017,0.0
Manhattan,9,xmastree,9,2017,0.0
Manhattan,10,xmastree,9,2017,0.0
Manhattan,11,xmastree,9,2017,0.0
Manhattan,12,xmastree,9,2017,0.0
Queens,1,xmastree,9,2017,0.0
Queens,2,xmastree,9,2017,0.0
Queens,3,xmastree,9,2017,0.0
Queens,4,xmastree,9,2017,0.0
Queens,5,xmastree,9,2017,0.0
Queens,6,xmastree,9,2017,0.0
Queens,7,xmastree,9,2017,0.0
Queens,8,xmastree,9,2017,0.0
Queens,9,xmastree,9,2017,0.0
Queens,10,xmastree,9,2017,0.0
Queens,11,xmastree,9,2017,0.0
Queens,12,xmastree,9,2017,0.0
Queens,13,xmastree,9,2017,0.0
Queens,14,xmastree,9,2017,0.0
Staten Island,1,xmastree,9,2017,0.0
Staten Island,2,xmastree,9,2017,0.0
Staten Island,3,xmastree,9,2017,0.0
Bronx,1,xmastree,8,2017,0.0
Bronx,2,xmastree,8,2017,0.0
Bronx,3,xmastree,8,2017,0.0
Bronx,4,xmastree,8,2017,0.0
Bronx,5,xmastree,8,2017,0.0
Bronx,6,xmastree,8,2017,0.0
Bronx,7,xmastree,8,2017,0.0
Bronx,8,xmastree,8,2017,0.0
Bronx,9,xmastree,8,2017,0.0
Bronx,10,xmastree,8,2017,0.0
Bronx,11,xmastree,8,2017,0.0
Bronx,12,xmastree,8,2017,0.0
Brooklyn,1,xmastree,8,2017,0.0
Brooklyn,2,xmastree,8,2017,0.0
Brooklyn,3,xmastree,8,2017,0.0
Brooklyn,4,xmastree,8,2017,0.0
Brooklyn,5,xmastree,8,2017,0.0
Brooklyn,6,xmastree,8,2017,0.0
Brooklyn,7,xmastree,8,2017,0.0
Brooklyn,8,xmastree,8,2017,0.0
Brooklyn,9,xmastree,8,2017,0.0
Brooklyn,10,xmastree,8,2017,0.0
Brooklyn,11,xmastree,8,2017,0.0
Brooklyn,12,xmastree,8,2017,0.0
Brooklyn,13,xmastree,8,2017,0.0
Brooklyn,14,xmastree,8,2017,0.0
Brooklyn,15,xmastree,8,2017,0.0
Brooklyn,16,xmastree,8,2017,0.0
Brooklyn,17,xmastree,8,2017,0.0
Brooklyn,18,xmastree,8,2017,0.0
Manhattan,1,xmastree,8,2017,0.0
Manhattan,2,xmastree,8,2017,0.0
Manhattan,3,xmastree,8,2017,0.0
Manhattan,4,xmastree,8,2017,0.0
Manhattan,5,xmastree,8,2017,0.0
Manhattan,6,xmastree,8,2017,0.0
Manhattan,7,xmastree,8,2017,0.0
Manhattan,8,xmastree,8,2017,0.0
Manhattan,9,xmastree,8,2017,0.0
Manhattan,10,xmastree,8,2017,0.0
Manhattan,11,xmastree,8,2017,0.0
Manhattan,12,xmastree,8,2017,0.0
Queens,1,xmastree,8,2017,0.0
Queens,2,xmastree,8,2017,0.0
Queens,3,xmastree,8,2017,0.0
Queens,4,xmastree,8,2017,0.0
Queens,5,xmastree,8,2017,0.0
Queens,6,xmastree,8,2017,0.0
Queens,7,xmastree,8,2017,0.0
Queens,8,xmastree,8,2017,0.0
Queens,9,xmastree,8,2017,0.0
Queens,10,xmastree,8,2017,0.0
Queens,11,xmastree,8,2017,0.0
Queens,12,xmastree,8,2017,0.0
Queens,13,xmastree,8,2017,0.0
Queens,14,xmastree,8,2017,0.0
Staten Island,1,xmastree,8,2017,0.0
Staten Island,2,xmastree,8,2017,0.0
Staten Island,3,xmastree,8,2017,0.0
Bronx,1,xmastree,7,2017,0.0
Bronx,2,xmastree,7,2017,0.0
Bronx,3,xmastree,7,2017,0.0
Bronx,4,xmastree,7,2017,0.0
Bronx,5,xmastree,7,2017,0.0
Bronx,6,xmastree,7,2017,0.0
Bronx,7,xmastree,7,2017,0.0
Bronx,8,xmastree,7,2017,0.0
Bronx,9,xmastree,7,2017,0.0
Bronx,10,xmastree,7,2017,0.0
Bronx,11,xmastree,7,2017,0.0
Bronx,12,xmastree,7,2017,0.0
Brooklyn,1,xmastree,7,2017,0.0
Brooklyn,2,xmastree,7,2017,0.0
Brooklyn,3,xmastree,7,2017,0.0
Brooklyn,4,xmastree,7,2017,0.0
Brooklyn,5,xmastree,7,2017,0.0
Brooklyn,6,xmastree,7,2017,0.0
Brooklyn,7,xmastree,7,2017,0.0
Brooklyn,8,xmastree,7,2017,0.0
Brooklyn,9,xmastree,7,2017,0.0
Brooklyn,10,xmastree,7,2017,0.0
Brooklyn,11,xmastree,7,2017,0.0
Brooklyn,12,xmastree,7,2017,0.0
Brooklyn,13,xmastree,7,2017,0.0
Brooklyn,14,xmastree,7,2017,0.0
Brooklyn,15,xmastree,7,2017,0.0
Brooklyn,16,xmastree,7,2017,0.0
Brooklyn,17,xmastree,7,2017,0.0
Brooklyn,18,xmastree,7,2017,0.0
Manhattan,1,xmastree,7,2017,0.0
Manhattan,2,xmastree,7,2017,0.0
Manhattan,3,xmastree,7,2017,0.0
Manhattan,4,xmastree,7,2017,0.0
Manhattan,5,xmastree,7,2017,0.0
Manhattan,6,xmastree,7,2017,0.0
Manhattan,7,xmastree,7,2017,0.0
Manhattan,8,xmastree,7,2017,0.0
Manhattan,9,xmastree,7,2017,0.0
Manhattan,10,xmastree,7,2017,0.0
Manhattan,11,xmastree,7,2017,0.0
Manhattan,12,xmastree,7,2017,0.0
Queens,1,xmastree,7,2017,0.0
Queens,2,xmastree,7,2017,0.0
Queens,3,xmastree,7,2017,0.0
Queens,4,xmastree,7,2017,0.0
Queens,5,xmastree,7,2017,0.0
Queens,6,xmastree,7,2017,0.0
Queens,7,xmastree,7,2017,0.0
Queens,8,xmastree,7,2017,0.0
Queens,9,xmastree,7,2017,0.0
Queens,10,xmastree,7,2017,0.0
Queens,11,xmastree,7,2017,0.0
Queens,12,xmastree,7,2017,0.0
Queens,13,xmastree,7,2017,0.0
Queens,14,xmastree,7,2017,0.0
Staten Island,1,xmastree,7,2017,0.0
Staten Island,2,xmastree,7,2017,0.0
Staten Island,3,xmastree,7,2017,0.0
Bronx,1,xmastree,6,2017,0.0
Bronx,2,xmastree,6,2017,0.0
Bronx,3,xmastree,6,2017,0.0
Bronx,4,xmastree,6,2017,0.0
Bronx,5,xmastree,6,2017,0.0
Bronx,6,xmastree,6,2017,0.0
Bronx,7,xmastree,6,2017,0.0
Bronx,8,xmastree,6,2017,0.0
Bronx,9,xmastree,6,2017,0.0
Bronx,10,xmastree,6,2017,0.0
Bronx,11,xmastree,6,2017,0.0
Bronx,12,xmastree,6,2017,0.0
Brooklyn,1,xmastree,6,2017,0.0
Brooklyn,2,xmastree,6,2017,0.0
Brooklyn,3,xmastree,6,2017,0.0
Brooklyn,4,xmastree,6,2017,0.0
Brooklyn,5,xmastree,6,2017,0.0
Brooklyn,6,xmastree,6,2017,0.0
Brooklyn,7,xmastree,6,2017,0.0
Brooklyn,8,xmastree,6,2017,0.0
Brooklyn,9,xmastree,6,2017,0.0
Brooklyn,10,xmastree,6,2017,0.0
Brooklyn,11,xmastree,6,2017,0.0
Brooklyn,12,xmastree,6,2017,0.0
Brooklyn,13,xmastree,6,2017,0.0
Brooklyn,14,xmastree,6,2017,0.0
Brooklyn,15,xmastree,6,2017,0.0
Brooklyn,16,xmastree,6,2017,0.0
Brooklyn,17,xmastree,6,2017,0.0
Brooklyn,18,xmastree,6,2017,0.0
Manhattan,1,xmastree,6,2017,0.0
Manhattan,2,xmastree,6,2017,0.0
Manhattan,3,xmastree,6,2017,0.0
Manhattan,4,xmastree,6,2017,0.0
Manhattan,5,xmastree,6,2017,0.0
Manhattan,6,xmastree,6,2017,0.0
Manhattan,7,xmastree,6,2017,0.0
Manhattan,8,xmastree,6,2017,0.0
Manhattan,9,xmastree,6,2017,0.0
Manhattan,10,xmastree,6,2017,0.0
Manhattan,11,xmastree,6,2017,0.0
Manhattan,12,xmastree,6,2017,0.0
Queens,1,xmastree,6,2017,0.0
Queens,2,xmastree,6,2017,0.0
Queens,3,xmastree,6,2017,0.0
Queens,4,xmastree,6,2017,0.0
Queens,5,xmastree,6,2017,0.0
Queens,6,xmastree,6,2017,0.0
Queens,7,xmastree,6,2017,0.0
Queens,8,xmastree,6,2017,0.0
Queens,9,xmastree,6,2017,0.0
Queens,10,xmastree,6,2017,0.0
Queens,11,xmastree,6,2017,0.0
Queens,12,xmastree,6,2017,0.0
Queens,13,xmastree,6,2017,0.0
Queens,14,xmastree,6,2017,0.0
Staten Island,1,xmastree,6,2017,0.0
Staten Island,2,xmastree,6,2017,0.0
Staten Island,3,xmastree,6,2017,0.0
Bronx,1,xmastree,5,2017,0.0
Bronx,2,xmastree,5,2017,0.0
Bronx,3,xmastree,5,2017,0.0
Bronx,4,xmastree,5,2017,0.0
Bronx,5,xmastree,5,2017,0.0
Bronx,6,xmastree,5,2017,0.0
Bronx,7,xmastree,5,2017,0.0
Bronx,8,xmastree,5,2017,0.0
Bronx,9,xmastree,5,2017,0.0
Bronx,10,xmastree,5,2017,0.0
Bronx,11,xmastree,5,2017,0.0
Bronx,12,xmastree,5,2017,0.0
Brooklyn,1,xmastree,5,2017,0.0
Brooklyn,2,xmastree,5,2017,0.0
Brooklyn,3,xmastree,5,2017,0.0
Brooklyn,4,xmastree,5,2017,0.0
Brooklyn,5,xmastree,5,2017,0.0
Brooklyn,6,xmastree,5,2017,0.0
Brooklyn,7,xmastree,5,2017,0.0
Brooklyn,8,xmastree,5,2017,0.0
Brooklyn,9,xmastree,5,2017,0.0
Brooklyn,10,xmastree,5,2017,0.0
Brooklyn,11,xmastree,5,2017,0.0
Brooklyn,12,xmastree,5,2017,0.0
Brooklyn,13,xmastree,5,2017,0.0
Brooklyn,14,xmastree,5,2017,0.0
Brooklyn,15,xmastree,5,2017,0.0
Brooklyn,16,xmastree,5,2017,0.0
Brooklyn,17,xmastree,5,2017,0.0
Brooklyn,18,xmastree,5,2017,0.0
Manhattan,1,xmastree,5,2017,0.0
Manhattan,2,xmastree,5,2017,0.0
Manhattan,3,xmastree,5,2017,0.0
Manhattan,4,xmastree,5,2017,0.0
Manhattan,5,xmastree,5,2017,0.0
Manhattan,6,xmastree,5,2017,0.0
Manhattan,7,xmastree,5,2017,0.0
Manhattan,8,xmastree,5,2017,0.0
Manhattan,9,xmastree,5,2017,0.0
Manhattan,10,xmastree,5,2017,0.0
Manhattan,11,xmastree,5,2017,0.0
Manhattan,12,xmastree,5,2017,0.0
Queens,1,xmastree,5,2017,0.0
Queens,2,xmastree,5,2017,0.0
Queens,3,xmastree,5,2017,0.0
Queens,4,xmastree,5,2017,0.0
Queens,5,xmastree,5,2017,0.0
Queens,6,xmastree,5,2017,0.0
Queens,7,xmastree,5,2017,0.0
Queens,8,xmastree,5,2017,0.0
Queens,9,xmastree,5,2017,0.0
Queens,10,xmastree,5,2017,0.0
Queens,11,xmastree,5,2017,0.0
Queens,12,xmastree,5,2017,0.0
Queens,13,xmastree,5,2017,0.0
Queens,14,xmastree,5,2017,0.0
Staten Island,1,xmastree,5,2017,0.0
Staten Island,2,xmastree,5,2017,0.0
Staten Island,3,xmastree,5,2017,0.0
Bronx,1,xmastree,4,2017,0.0
Bronx,2,xmastree,4,2017,0.0
Bronx,3,xmastree,4,2017,0.0
Bronx,4,xmastree,4,2017,0.0
Bronx,5,xmastree,4,2017,0.0
Bronx,6,xmastree,4,2017,0.0
Bronx,7,xmastree,4,2017,0.0
Bronx,8,xmastree,4,2017,0.0
Bronx,9,xmastree,4,2017,0.0
Bronx,10,xmastree,4,2017,0.0
Bronx,11,xmastree,4,2017,0.0
Bronx,12,xmastree,4,2017,0.0
Brooklyn,1,xmastree,4,2017,0.0
Brooklyn,2,xmastree,4,2017,0.0
Brooklyn,3,xmastree,4,2017,0.0
Brooklyn,4,xmastree,4,2017,0.0
Brooklyn,5,xmastree,4,2017,0.0
Brooklyn,6,xmastree,4,2017,0.0
Brooklyn,7,xmastree,4,2017,0.0
Brooklyn,8,xmastree,4,2017,0.0
Brooklyn,9,xmastree,4,2017,0.0
Brooklyn,10,xmastree,4,2017,0.0
Brooklyn,11,xmastree,4,2017,0.0
Brooklyn,12,xmastree,4,2017,0.0
Brooklyn,13,xmastree,4,2017,0.0
Brooklyn,14,xmastree,4,2017,0.0
Brooklyn,15,xmastree,4,2017,0.0
Brooklyn,16,xmastree,4,2017,0.0
Brooklyn,17,xmastree,4,2017,0.0
Brooklyn,18,xmastree,4,2017,0.0
Manhattan,1,xmastree,4,2017,0.0
Manhattan,2,xmastree,4,2017,0.0
Manhattan,3,xmastree,4,2017,0.0
Manhattan,4,xmastree,4,2017,0.0
Manhattan,5,xmastree,4,2017,0.0
Manhattan,6,xmastree,4,2017,0.0
Manhattan,7,xmastree,4,2017,0.0
Manhattan,8,xmastree,4,2017,0.0
Manhattan,9,xmastree,4,2017,0.0
Manhattan,10,xmastree,4,2017,0.0
Manhattan,11,xmastree,4,2017,0.0
Manhattan,12,xmastree,4,2017,0.0
Queens,1,xmastree,4,2017,0.0
Queens,2,xmastree,4,2017,0.0
Queens,3,xmastree,4,2017,0.0
Queens,4,xmastree,4,2017,0.0
Queens,5,xmastree,4,2017,0.0
Queens,6,xmastree,4,2017,0.0
Queens,7,xmastree,4,2017,0.0
Queens,8,xmastree,4,2017,0.0
Queens,9,xmastree,4,2017,0.0
Queens,10,xmastree,4,2017,0.0
Queens,11,xmastree,4,2017,0.0
Queens,12,xmastree,4,2017,0.0
Queens,13,xmastree,4,2017,0.0
Queens,14,xmastree,4,2017,0.0
Staten Island,1,xmastree,4,2017,0.0
Staten Island,2,xmastree,4,2017,0.0
Staten Island,3,xmastree,4,2017,0.0
Bronx,1,xmastree,3,2017,0.0
Bronx,2,xmastree,3,2017,0.0
Bronx,3,xmastree,3,2017,0.0
Bronx,4,xmastree,3,2017,0.0
Bronx,5,xmastree,3,2017,0.0
Bronx,6,xmastree,3,2017,0.0
Bronx,7,xmastree,3,2017,0.0
Bronx,8,xmastree,3,2017,0.0
Bronx,9,xmastree,3,2017,0.0
Bronx,10,xmastree,3,2017,0.0
Bronx,11,xmastree,3,2017,0.0
Bronx,12,xmastree,3,2017,0.0
Brooklyn,1,xmastree,3,2017,0.0
Brooklyn,2,xmastree,3,2017,0.0
Brooklyn,3,xmastree,3,2017,0.0
Brooklyn,4,xmastree,3,2017,0.0
Brooklyn,5,xmastree,3,2017,0.0
Brooklyn,6,xmastree,3,2017,0.0
Brooklyn,7,xmastree,3,2017,0.0
Brooklyn,8,xmastree,3,2017,0.0
Brooklyn,9,xmastree,3,2017,0.0
Brooklyn,10,xmastree,3,2017,0.0
Brooklyn,11,xmastree,3,2017,0.0
Brooklyn,12,xmastree,3,2017,0.0
Brooklyn,13,xmastree,3,2017,0.0
Brooklyn,14,xmastree,3,2017,0.0
Brooklyn,15,xmastree,3,2017,0.0
Brooklyn,16,xmastree,3,2017,0.0
Brooklyn,17,xmastree,3,2017,0.0
Brooklyn,18,xmastree,3,2017,0.0
Manhattan,1,xmastree,3,2017,0.0
Manhattan,2,xmastree,3,2017,0.0
Manhattan,3,xmastree,3,2017,0.0
Manhattan,4,xmastree,3,2017,0.0
Manhattan,5,xmastree,3,2017,0.0
Manhattan,6,xmastree,3,2017,0.0
Manhattan,7,xmastree,3,2017,0.0
Manhattan,8,xmastree,3,2017,0.0
Manhattan,9,xmastree,3,2017,0.0
Manhattan,10,xmastree,3,2017,0.0
Manhattan,11,xmastree,3,2017,0.0
Manhattan,12,xmastree,3,2017,0.0
Queens,1,xmastree,3,2017,0.0
Queens,2,xmastree,3,2017,0.0
Queens,3,xmastree,3,2017,0.0
Queens,4,xmastree,3,2017,0.0
Queens,5,xmastree,3,2017,0.0
Queens,6,xmastree,3,2017,0.0
Queens,7,xmastree,3,2017,0.0
Queens,8,xmastree,3,2017,0.0
Queens,9,xmastree,3,2017,0.0
Queens,10,xmastree,3,2017,0.0
Queens,11,xmastree,3,2017,0.0
Queens,12,xmastree,3,2017,0.0
Queens,13,xmastree,3,2017,0.0
Queens,14,xmastree,3,2017,0.0
Staten Island,1,xmastree,3,2017,0.0
Staten Island,2,xmastree,3,2017,0.0
Staten Island,3,xmastree,3,2017,0.0
Bronx,1,xmastree,2,2017,0.0
Bronx,2,xmastree,2,2017,0.0
Bronx,3,xmastree,2,2017,0.0
Bronx,4,xmastree,2,2017,0.0
Bronx,5,xmastree,2,2017,0.0
Bronx,6,xmastree,2,2017,0.0
Bronx,7,xmastree,2,2017,0.0
Bronx,8,xmastree,2,2017,0.0
Bronx,9,xmastree,2,2017,0.0
Bronx,10,xmastree,2,2017,0.0
Bronx,11,xmastree,2,2017,0.0
Bronx,12,xmastree,2,2017,0.0
Brooklyn,1,xmastree,2,2017,0.0
Brooklyn,2,xmastree,2,2017,0.0
Brooklyn,3,xmastree,2,2017,0.0
Brooklyn,4,xmastree,2,2017,0.0
Brooklyn,5,xmastree,2,2017,0.0
Brooklyn,6,xmastree,2,2017,0.0
Brooklyn,7,xmastree,2,2017,0.0
Brooklyn,8,xmastree,2,2017,0.0
Brooklyn,9,xmastree,2,2017,0.0
Brooklyn,10,xmastree,2,2017,0.0
Brooklyn,11,xmastree,2,2017,0.0
Brooklyn,12,xmastree,2,2017,0.0
Brooklyn,13,xmastree,2,2017,0.0
Brooklyn,14,xmastree,2,2017,0.0
Brooklyn,15,xmastree,2,2017,0.0
Brooklyn,16,xmastree,2,2017,0.0
Brooklyn,17,xmastree,2,2017,0.0
Brooklyn,18,xmastree,2,2017,0.0
Manhattan,1,xmastree,2,2017,0.0
Manhattan,2,xmastree,2,2017,0.0
Manhattan,3,xmastree,2,2017,0.0
Manhattan,4,xmastree,2,2017,0.0
Manhattan,5,xmastree,2,2017,0.0
Manhattan,6,xmastree,2,2017,0.0
Manhattan,7,xmastree,2,2017,0.0
Manhattan,8,xmastree,2,2017,0.0
Manhattan,9,xmastree,2,2017,0.0
Manhattan,10,xmastree,2,2017,0.0
Manhattan,11,xmastree,2,2017,0.0
Manhattan,12,xmastree,2,2017,0.0
Queens,1,xmastree,2,2017,0.0
Queens,2,xmastree,2,2017,0.0
Queens,3,xmastree,2,2017,0.0
Queens,4,xmastree,2,2017,0.0
Queens,5,xmastree,2,2017,0.0
Queens,6,xmastree,2,2017,0.0
Queens,7,xmastree,2,2017,0.0
Queens,8,xmastree,2,2017,0.0
Queens,9,xmastree,2,2017,0.0
Queens,10,xmastree,2,2017,0.0
Queens,11,xmastree,2,2017,0.0
Queens,12,xmastree,2,2017,0.0
Queens,13,xmastree,2,2017,0.0
Queens,14,xmastree,2,2017,0.0
Staten Island,1,xmastree,2,2017,0.0
Staten Island,2,xmastree,2,2017,0.0
Staten Island,3,xmastree,2,2017,0.0
Bronx,1,xmastree,1,2017,6.8
Bronx,2,xmastree,1,2017,13.5
Bronx,3,xmastree,1,2017,6.3
Bronx,4,xmastree,1,2017,12.4
Bronx,5,xmastree,1,2017,11.4
Bronx,6,xmastree,1,2017,9.2
Bronx,7,xmastree,1,2017,19.5
Bronx,8,xmastree,1,2017,32.4
Bronx,9,xmastree,1,2017,34.3
Bronx,10,xmastree,1,2017,22.4
Bronx,11,xmastree,1,2017,21.5
Bronx,12,xmastree,1,2017,13.5
Brooklyn,1,xmastree,1,2017,51.7
Brooklyn,2,xmastree,1,2017,63.2
Brooklyn,3,xmastree,1,2017,24.5
Brooklyn,4,xmastree,1,2017,12.2
Brooklyn,5,xmastree,1,2017,9.4
Brooklyn,6,xmastree,1,2017,89.0
Brooklyn,7,xmastree,1,2017,34.4
Brooklyn,8,xmastree,1,2017,28.5
Brooklyn,9,xmastree,1,2017,12.0
Brooklyn,10,xmastree,1,2017,65.5
Brooklyn,11,xmastree,1,2017,33.4
Brooklyn,12,xmastree,1,2017,12.6
Brooklyn,13,xmastree,1,2017,16.7
Brooklyn,14,xmastree,1,2017,19.7
Brooklyn,15,xmastree,1,2017,22.3
